QuestChainID,QuestID,Checkpoint,BlockSaveGame,IsStationRoomCheckpoint,OnActivate,OnComplete,WaitEventBeforePanel,ActorCenterEventId,FailDistance,Task0,Task0Text,Task0POI,Task1,Task1Text,Task1POI,Task2,Task2Text,Task2POI,Task3,Task3Text,Task3POI,Task4,Task4Text,Task4POI,FailEvent,Timer (seconds),OnEndTimerEvent,RollbackLocationId,DescriptionOverride
SY03Q09,SY03Q09_A,CHECKPOINT_SAFE,FALSE,FALSE,,CI_INT-FlareHaustor_SY03Q09,,,,EV_IC_INT-FlareHaustor_SY03Q09,Use the scanner to locate and collect a Flare Haustor in Forbidden Ruins,"[SYS_3 TS_SUB-Tree TS_Zone_SY3_Ss1_Archeo-3]
[SYS_3 TS_SUB-Tree TS_INT-FlareHaustor_SY03Q09]",,//,,,//,,,//,,,//,,,,,,NONE
SY03Q09,SY03Q09_B,CHECKPOINT_ALWAYS,FALSE,FALSE,,CIR_INT-FlareHaustor_SY03Q09,,,,EV_RE_SS-Macbeth,Deliver the Flare Haustor to Stump Station,[SYS_3 TS_SUB-Tree TS_SS-Macbeth],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q10,SY03Q10_A,NO_CHECKPOINT,FALSE,FALSE,LD_01-SY03Q10_A,,,,,EV_RP_MN-PirateBase,"Discover the Batiki depot, Other World",[SYS_3 TS_SUB-Tree TS_MN-PirateBase],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q10,SY03Q10_B,NO_CHECKPOINT,FALSE,FALSE,,ULD_01-SY03Q10_A,,,,EV_DE_INT-Interferometer(10),Destroy all Interferometers,[SYS_3 TS_SUB-Tree TS_INT-Interferometer],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q10,SY03Q10_C,CHECKPOINT_ALWAYS,TRUE,FALSE,"LD_01-SY03Q10_C
MMAUTO_START
MSAE_Fight_Zaniboni
MPAR_Intensity_1","ULD_01-SY03Q10_C
MSOE_FIght_Zaniboni
MMAUTO_STOP",,Wave_SY03Q10_C,40000,EV_WO_Wave_SY03Q10_C,Kill the Batiki reinforcements,[SYS_3 TS_SUB-Tree TS_Wave_SY03Q10_C],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q11,SY03Q11_A,NO_CHECKPOINT,FALSE,FALSE,,,,,,EV_DE_EN-ZombieShip_02(3),Kill out-of-control E-Was Raiders,[SYS_3 TS_SUB-Tree TS_Zone_SY3_Ss1_Rottami-3],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q12,SY03Q12_A,CHECKPOINT_SAFE,FALSE,FALSE,,,,,,EV_IC_INT-Alkaionic_SY03Q12,Find and collect the Alkaionic in the branches leading to Equilibrium Station,[SYS_3 TS_SUB-Tree TS_INT-Alkaionic_SY03Q12],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q12,SY03Q12_B,CHECKPOINT_ALWAYS,FALSE,FALSE,,,,,,EV_RE_SS-MiddleTemple,Deliver the Alkaionic in Middle Temple,[SYS_3 TS_SUB-Tree TS_SS-MiddleTemple],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q13,SY03Q13_A,NO_CHECKPOINT,FALSE,FALSE,,,,,,EV_RP_INT-Inhebet_SY03Q13,Use the scanner to locate an Inhebet in Eerie Ruins,"[SYS_3 TS_SUB-Tree TS_Zone_SY3_Ss1_Archeo-1]
[SYS_3 TS_SUB-Tree TS_INT-Inhebet_SY03Q13]",,//,,,//,,,//,,,//,,,,,,NONE
SY03Q13,SY03Q13_B,NO_CHECKPOINT,FALSE,FALSE,,,,,,EV_IC_INT-Inhebet_SY03Q13,Establish a connection with the Inhebet,"[SYS_3 TS_SUB-Tree TS_Zone_SY3_Ss1_Archeo-1]
[SYS_3 TS_SUB-Tree TS_INT-Inhebet_SY03Q13]",,//,,,//,,,//,,,//,,,,,,NONE
SY03Q13,SY03Q13_C,CHECKPOINT_SAFE,TRUE,FALSE,"LD_01-SY03Q13_C
MMAUTO_START
MSAE_Fight-Neterunian
MPAR_Intensity_2","ULD_01-SY03Q13_C
MSOE_Fight-Neterunian
MMAUTO_STOP",,Wave_SY03Q13_C,60000,EV_DE_EN-Ubique,Kill Ubique,[SYS_3 TS_SUB-Tree TS_EN-Ubique],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q14,SY03Q14_A,NO_CHECKPOINT,FALSE,FALSE,,,,,,EV_RP_Zone_SY3_Ss1_MiniArcheo-1,Follow the signal in the help request,[SYS_3 TS_SUB-Tree TS_Zone_SY3_Ss1_MiniArcheo-1],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q14,SY03Q14_A1,NO_CHECKPOINT,FALSE,FALSE,,,,Wave_SY03Q14_A1,35000,EV_WO_Wave_SY03Q14_A1,Defeat the cultists,[SYS_3 TS_SUB-Tree TS_Wave_SY03Q14_A1],,,,,//,,,//,,,,,,,,,NONE
SY03Q14,SY03Q14_B,CHECKPOINT_SAFE,FALSE,FALSE,,,,,,EV_IC_INT-DawnModule_SY03Q14,Use the scanner to locate and examine the source of the signal,"[SYS_3 TS_SUB-Tree TS_INT-DawnModule_SY03Q14]
[SYS_3 TS_SUB-Tree TS_Zone_SY3_Ss1_MiniArcheo-1]",,//,,,//,,,//,,,//,,,,,,NONE
SY03Q15,SY03Q15_A,NO_CHECKPOINT,FALSE,FALSE,LD_01-SY03Q15_A,,,,,EV_RP_Zone_SY3_Ss1_MiniArcheo-2,Reach Beyond Relic,[SYS_3 TS_SUB-Tree TS_Zone_SY3_Ss1_MiniArcheo-2],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q15,SY03Q15_B,CHECKPOINT_SAFE,TRUE,FALSE,"LD_01-SY03Q15_B
MMAUTO_START
MSAE_Fight_Carnemolla
MPAR_intansity_2","ULD_01-SY03Q15_B
MSOE_Fight_Carnemolla
MMAUTO_STOP",,Wave_SY03Q15_B,35000,EV_WO_Wave_SY03Q15_B,Kill the Lexon,[SYS_3 TS_SUB-Tree TS_Wave_SY03Q15_B],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q15,SY03Q15_C,NO_CHECKPOINT,FALSE,FALSE,,,,,,EV_IC_INT-CageControl_SY03Q15,Open the Inhibitory Cage,[SYS_3 TS_SUB-Tree TS_INT-CageControl_SY03Q15],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q15,SY03Q15_E,CHECKPOINT_SAFE,TRUE,FALSE,"LD_01-SY03Q15_E
MMAUTO_START
MSAE_Tension-Soft","ULD_01-SY03Q15_E
MSOE_Tension-Soft
MMAUTO_STOP",,INT-SetModule_SY03Q15,35000,EV_IC_INT-SetModule_SY03Q15,Get Set's Module,[SYS_3 TS_SUB-Tree TS_INT-SetModule_SY03Q15],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q16,SY03Q16_A,NO_CHECKPOINT,FALSE,FALSE,"LD_01-SY03Q16_A
LD_01-SY03Q15_A",,,,,EV_RP_Zone_SY3_Ss1_MiniArcheo-3,Reach Dead Relic,[SYS_3 TS_SUB-Tree TS_Zone_SY3_Ss1_MiniArcheo-3],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q16,SY03Q16_B,NO_CHECKPOINT,TRUE,FALSE,"LD_01-SY03Q16_B
MMAUTO_START
MSAE_LimboFight-NoLevel",ULD_01-SY03Q16_B,,Wave_SY03Q16_B,35000,EV_WO_Wave_SY03Q16_B,Kill the Lexon,[SYS_3 TS_SUB-Tree TS_Wave_SY03Q16_B],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q16,SY03Q16_B1,NO_CHECKPOINT,FALSE,FALSE,,,,EN-Set,35000,EV_RP_EN-Set,Return the module to Set,[SYS_3 TS_SUB-Tree TS_EN-Set],,,,,//,,,//,,,,,,,,,NONE
SY03Q16,SY03Q16_C,CHECKPOINT_SAFE,TRUE,FALSE,"LD_01-SY03Q16_C
CS_CUT_SY03Q16_C
MSAE_Tension-Horror","ULD_01-SY03Q16_C
ULD_01-SY03Q16_A
ULD_01-SY03Q15_A
MSOE_Tension-Horror
MMAUTO_STOP",,,,EV_CC_CUT_SY03Q16_C,[H] wait for cutscene,,,//,,,//,,,//,,,//,,,,,,NONE
SY03Q17,SY03Q17_A0,NO_CHECKPOINT,FALSE,FALSE,LD_01-SY03Q17_A,,,,,EV_RP_Wave_SY03Q17_A,Reach the location of the mercenaries,[SYS_3 TS_SUB-Tree TS_Wave_SY03Q17_A],,,,,//,,,//,,,,,,,,,NONE
SY03Q17,SY03Q17_A,NO_CHECKPOINT,TRUE,FALSE,"MMAUTO_START
MSAE_Fight-Neterunian
MPAR_Intensity_1",,,Wave_SY03Q17_A,40000,EV_WO_Wave_SY03Q17_A,Kill the mercenary hunters,[SYS_3 TS_SUB-Tree TS_Wave_SY03Q17_A],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q17,SY03Q17_B,CHECKPOINT_ALWAYS,TRUE,FALSE,MSAE_Tension-Soft,"ULD_01-SY03Q17_A
MSOE_Tension-Soft
MMAUTO_STOP",,Wave_SY03Q17_A,40000,EV_IC_INT-MemoryFragment_Haunter01,Examine the fragment,[SYS_3 TS_SUB-Tree TS_INT-MemoryFragment_Haunter01],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q17,SY03Q17_C0,NO_CHECKPOINT,FALSE,FALSE,LD_01-SY03Q17_C,,,,,EV_RP_Wave_SY03Q17_C,Flush out the second group of mercenary hunters,[SYS_3 TS_SUB-Tree TS_Wave_SY03Q17_C],,,,,//,,,//,,,,,,,,,NONE
SY03Q17,SY03Q17_C,NO_CHECKPOINT,TRUE,FALSE,"MMAUTO_START
MSAE_Fight-Neterunian
MPAR_Intensity_2",,,Wave_SY03Q17_C,40000,EV_WO_Wave_SY03Q17_C,Kill the mercenary hunters,[SYS_3 TS_SUB-Tree TS_Wave_SY03Q17_C],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q17,SY03Q17_D,CHECKPOINT_ALWAYS,TRUE,FALSE,MSAE_Tension-Soft,"ULD_01-SY03Q17_C
MSOE_Tension-Soft
MMAUTO_STOP",,Wave_SY03Q17_C,40000,EV_IC_INT-MemoryFragment_Haunter02,Examine the neural fragment,[SYS_3 TS_SUB-Tree TS_INT-MemoryFragment_Haunter02],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q18,SY03Q18_A,CHECKPOINT_SAFE,FALSE,FALSE,,,,INT-JammingSystem_SY03Q18,40000,EV_IC_INT-JammingSystem_SY03Q18,Examine the antenna,[SYS_3 TS_SUB-Tree TS_INT-JammingSystem_SY03Q18],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q18,SY03Q18_B,NO_CHECKPOINT,FALSE,FALSE,,,,,,EV_RP_Zone_SY3_Ss1_Rottami-1,Follow J's trail,[SYS_3 TS_SUB-Tree TS_Zone_SY3_Ss1_Rottami-1],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q18,SY03Q18_C,NO_CHECKPOINT,TRUE,FALSE,"LD_01-SY03Q18_C
CS_CUT_SY03Q18_C
MMAUTO_START
MSAE_Fight-Neterunian",,,,,EV_CC_CUT_SY03Q18_C,[H] wait for cutscene,,,//,,,//,,,//,,,//,,,,,,NONE
SY03Q18,SY03Q18_D,CHECKPOINT_SAFE,TRUE,FALSE,MPAR_Intensity_2,"ULD_01-SY03Q18_C
CI_COL-StationSupply_A
MSOE_Fight-Neterunian
MMAUTO_STOP",,Zone_SY3_Ss1_Rottami-1,50000,EV_DE_EN-Ubique,Kill Ubique,[SYS_3 TS_SUB-Tree TS_EN-Ubique],,,,,//,,,//,,,//,,,,,,NONE
SY03Q18,SY03Q18_D0,NO_CHECKPOINT,FALSE,FALSE,LD_01-SY03Q18_0D,,,,,EV_RP_Wave_SY03Q18_0D,Go back,[SYS_3 TS_SUB-Tree TS_Wave_SY03Q18_0D],,,,,//,,,//,,,,,,,,,NONE
SY03Q18,SY03Q18_0D,CHECKPOINT_ALWAYS,TRUE,FALSE,"MMAUTO_START
MSAE_Fight-Neterunian
MPAR_Intensity_1",,,Wave_SY03Q18_0D,40000,EV_WO_Wave_SY03Q18_0D,Take down the bounty hunters,[SYS_3 TS_SUB-Tree TS_Wave_SY03Q18_0D],,,,,//,,,//,,,,,,,,,NONE
SY03Q18,SY03Q18_D1,NO_CHECKPOINT,FALSE,FALSE,,"ULD_01-SY03Q18_0D
MSOE_Tension-Soft
MMAUTO_STOP",,,,EV_IC_INT-MemoryRepair_SY03Q18,Reconstruct the mnemonic data that Ubique sent you,[SYS_3 TS_SUB-Tree TS_INT-MemoryRepair_SY03Q18],,,,,//,,,//,,,,,,,,,NONE
SY03Q18,SY03Q18_E,CHECKPOINT_ALWAYS,TRUE,FALSE,"LD_01-SY03Q18_E
MMAUTO_START
MSAE_Tension_Horror","ULD_01-SY03Q18_E
CIR_COL-StationSupply_A
MSOE_Tension_Horror
MMAUTO_STOP",,INT-MemoryFragment_Ubique02,10000,EV_IC_INT-MemoryFragment_Ubique02,Examine the neural fragment,[SYS_3 TS_SUB-Tree TS_INT-MemoryFragment_Ubique02],,,,,//,,,//,,,,,,,,,NONE
SY03Q19,SY03Q19_A,NO_CHECKPOINT,FALSE,FALSE,,,,,,EV_IC_INT-NeterunianSanctuary_SY03Q19A,Use the scanner to locate and disable the Neterunian Sanctuary,[SYS_3 TS_SUB-Tree TS_INT-NeterunianSanctuary_SY03Q19A],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q19,SY03Q19_B,NO_CHECKPOINT,FALSE,FALSE,,,,,,EV_IC_INT-NeterunianSanctuary_SY03Q19B,Disable the second Sanctuary,[SYS_3 TS_SUB-Tree TS_INT-NeterunianSanctuary_SY03Q19B],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q19,SY03Q19_C,CHECKPOINT_ALWAYS,TRUE,FALSE,"LD_01-SY03Q19_C
MMAUTO_START
MSAE_FightTurretsLimbo
MPAR_Intensity_1","ULD_01-SY03Q19_C
MSOE_FightTurretsLimbo
MMAUTO_STOP",,Wave_SY03Q19_C,40000,EV_WO_Wave_SY03Q19_C,Kill Ubique,[SYS_3 TS_SUB-Tree TS_Wave_SY03Q19_C],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q20,SY03Q20_A0,CHECKPOINT_SAFE,FALSE,FALSE,,,,,,EV_RP_Zone_Sy3_SS1_TaleClue-SY03Q20,Reach the area marked by Homerus,[SYS_3 TS_SUB-Tree TS_Zone_Sy3_SS1_TaleClue-SY03Q20],,,,,//,,,//,,,,,,,,,NONE
SY03Q20,SY03Q20_A,CHECKPOINT_SAFE,FALSE,FALSE,LD_01-SY03Q20_A,ULD_01-SY03Q20_A,,,,EV_IC_INT-Memory_NewTaleSY03Q20,Use the scanner to locate the abandoned fragment,"[SYS_3 TS_SUB-Tree TS_Zone_Sy3_SS1_TaleClue-SY03Q20]
[SYS_3 TS_SUB-Tree TS_INT-Memory_NewTaleSY03Q20]",,//,,,//,,,//,,,//,,,,,,NONE
SY03Q20,SY03Q20_B,NO_CHECKPOINT,FALSE,FALSE,LD_01-SY03Q20_B,,,,,EV_RP_Wave_SY03Q20_B,The sphere is unsealing,[SYS_3 TS_SUB-Tree TS_Wave_SY03Q20_B],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q20,SY03Q20_C,CHECKPOINT_SAFE,TRUE,FALSE,,ULD_01-SY03Q20_B,,Wave_SY03Q20_B,40000,EV_WO_Wave_SY03Q20_B,Eliminate the backups,[SYS_3 TS_SUB-Tree TS_Wave_SY03Q20_B],EV_DE_TM-TaleController_SY03Q20B,Use the scanner to locate the Inhibitor and make sure it never works again,[SYS_3 TS_SUB-Tree TS_TM-TaleController_SY03Q20B],,//,,,//,,,//,,,,,,NONE
SY03Q20,SY03Q20_D,NO_CHECKPOINT,FALSE,FALSE,LD_01-SY03Q20_D,,,,,EV_RP_Wave_SY03Q20_D,Another sphere is activating,[SYS_3 TS_SUB-Tree TS_Wave_SY03Q20_D],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q20,SY03Q20_E,CHECKPOINT_SAFE,TRUE,FALSE,,ULD_01-SY03Q20_D,,Wave_SY03Q20_D,40000,EV_WO_Wave_SY03Q20_D,Kill Tale Shoo again,[SYS_3 TS_SUB-Tree TS_Wave_SY03Q20_D],EV_DE_TM-TaleController_SY03Q20D,Destroy the Inhibitor,[SYS_3 TS_SUB-Tree TS_TM-TaleController_SY03Q20D],,//,,,//,,,//,,,,,,NONE
SY03Q20,SY03Q20_F,NO_CHECKPOINT,FALSE,FALSE,LD_01-SY03Q20_F,,,,,EV_RP_Wave_SY03Q20_F,Another sphere is powering up,[SYS_3 TS_SUB-Tree TS_Wave_SY03Q20_F],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q20,SY03Q20_G,CHECKPOINT_SAFE,TRUE,FALSE,,ULD_01-SY03Q20_F,,Wave_SY03Q20_F,40000,EV_WO_Wave_SY03Q20_F,Kill Tale Shoo again,[SYS_3 TS_SUB-Tree TS_Wave_SY03Q20_F],EV_DE_TM-TaleController_SY03Q20F,Destroy the Inhibitor,[SYS_3 TS_SUB-Tree TS_TM-TaleController_SY03Q20F],,//,,,//,,,//,,,,,,NONE
SY03Q20,SY03Q20_H,NO_CHECKPOINT,FALSE,FALSE,LD_01-SY03Q20_H,,,,,EV_RP_Wave_SY03Q20_H,The last sphere is revealing itself,[SYS_3 TS_SUB-Tree TS_Wave_SY03Q20_H],,//,,,//,,,//,,,,,,,,,NONE
SY03Q20,SY03Q20_I,CHECKPOINT_SAFE,TRUE,FALSE,,ULD_01-SY03Q20_H,,Wave_SY03Q20_H,40000,EV_WO_Wave_SY03Q20_H,Kill Tale Shoo again,[SYS_3 TS_SUB-Tree TS_Wave_SY03Q20_H],EV_DE_TM-TaleController_SY03Q20H,Destroy the Inhibitor,[SYS_3 TS_SUB-Tree TS_TM-TaleController_SY03Q20H],,//,,,//,,,,,,,,,NONE
SY03Q21,SY03Q21_A,CHECKPOINT_SAFE,FALSE,TRUE,LD_01-SY03Q21_A,ULD_01-SY03Q21_A,,,,"EV_SE_COL-StationSupply_Y(5, SS-Macbeth)",Find and deliver five smuggled trackers to Stump Station,[SYS_3 TS_SUB-Tree],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q22,SY03Q22_A,NO_CHECKPOINT,FALSE,FALSE,LD_01-SY03Q22_A0,,,,,EV_RP_EN-Kuzmina,Join Yalda at Equilibrium Station,[SYS_3 TS_SUB-Tree TS_EN-Kuzmina],,//,,,//,,,//,,,,,,,,,NONE
SY03Q23,SY03Q22_A1,CHECKPOINT_ALWAYS,TRUE,FALSE,,,,,,EV_DC_TST_SY03Q22_A1,[H] wait for dialogue,,,//,,,//,,,//,,,,,,,,,NONE
SY03Q22,SY03Q22_B,NO_CHECKPOINT,FALSE,FALSE,,,,,,EV_RP_Zone_SY3_Ss1_CreatureEvent,Reach the area indicated by Yalda,[SYS_3 TS_Zone_SY3_Ss1_CreatureEvent],,//,,,//,,,//,,,,,,,,,NONE
SY03Q22,SY03Q22_C,CHECKPOINT_ALWAYS,TRUE,FALSE,"MMAUTO_START
MSAE_Fight-Neterunian","MSOE_Fight-Neterunian
MMAUTO_STOP",,Zone_SY3_Ss1_CreatureEvent,50000,EV_CQ_Battle_SY03Q22_A,Destroy Tale's legacy,,,//,,,//,,,//,,,//,,EV_FCQ_Battle_SY03Q22_A,,,,NONE
SY03Q22,SY03Q22_D,CHECKPOINT_ALWAYS,FALSE,FALSE,,,,,,EV_RP_SUB-Mosque,Back to the Sanctum,[SYS_3 TS_SUB-Mosque],,//,,,//,,,//,,,,,,,,,NONE
SY03Q22,SY03Q22_E,NO_CHECKPOINT,TRUE,FALSE,LD_03-MedusaCombat,,,KO-JellyFish,135000,EV_DE_KO-JellyFish,Kill Ban Xerte,[SYS_3 TS_SUB-Mosque TS_KO-JellyFish],,//,,,//,,,//,,,//,,,,,,NONE
SY03Q22,SY03Q22_F,CHECKPOINT_ALWAYS,TRUE,FALSE,,"ULD_03-MedusaCombat
ULD_01-SY03Q22_A0",,,,EV_IC_INT-Armilla_BanXerte,Get Ban Xerte's Armilla,[SYS_3 TS_SUB-Mosque TS_INT-Armilla_BanXerte],,//,,,//,,,//,,,//,,,,,,NONE
,,,FALSE,FALSE,,,,,,,//,,,//,,,//,,,//,,,,,,,,,//
SY04Q00,SY04Q00_A0,CHECKPOINT_ALWAYS,FALSE,FALSE,,,,,,EV_DC_TST_SY04Q00_A0,Consult Homerus,,,,,,,,,,,,,,,,,,NONE
SY04Q00,SY04Q00_A,CHECKPOINT_SAFE,FALSE,FALSE,,,,,,EV_RP_TM-NeterunianBattery_SY04Q00,Reach the Heka protector near the center of the Ruins,[SYS_4 TS_SUB-Ruins TS_TM-NeterunianBattery_SY04Q00],,,,,,,,,,,,,,,,,"Homerus has located a Heka, a massive energy source that generates an Alters-protected zone and powers the ruins' technology. Activate it."
SY04Q00,SY04Q00_B,NO_CHECKPOINT,FALSE,FALSE,,,,,,EV_DE_TM-NeterunianBattery_SY04Q00,Shoot sonic matter at the Heka core to create an Alter-proof zone,[SYS_4 TS_SUB-Ruins TS_TM-NeterunianBattery_SY04Q00],,//,,,//,,,//,,,,,,,,,NONE
SY04Q00,SY04Q00_C,NO_CHECKPOINT,TRUE,FALSE,"LD_01-SY04Q00_B
MMAUTO_START
MSAE_Fight-Neterunian",ULD_01-SY04Q02_B,,Wave_SY04Q00_B,60000,EV_WO_Wave_SY04Q00_B,Kill the locusts around the Heka,[SYS_4 TS_SUB-Ruins TS_Wave_SY04Q00_B],,,,,,,,,,,,,,,,,NONE
SY04Q00,SY04Q00_C1,NO_CHECKPOINT,TRUE,FALSE,"LD_01-SY04Q00_C1
MPAR_Intensity_2","ULD_01-SY04Q00_C1
MSOE_Fight-Neterunian
MMAUTO_STOP",,Wave_SY04Q00_C1,60000,EV_WO_Wave_SY04Q00_C1,Kill the gunlaxy around the Heka,[SYS_4 TS_SUB-Ruins TS_Wave_SY04Q00_C1],,,,,,,,,,,,,,,,,
SY04Q00,SY04Q00_D,CHECKPOINT_ALWAYS,TRUE,FALSE,,,,,,EV_DC_TST_SY04Q00_D,Consult Homerus,,,//,,,//,,,//,,,,,,,,,NONE
SY04Q00,SY04Q00_E,NO_CHECKPOINT,FALSE,FALSE,LD_01-SY04Q00_E,,,,,EV_IC_INT-NeterunianTeleporter_Ruins00,Travel to the area station via Relay,[SYS_4 TS_SUB-Ruins TS_INT-NeterunianTeleporter_Ruins00],,//,,,//,,,//,,,,,,,,,"You have reactivated the Heka, which has also powered a local Neterunian teleporter. Use it to reach an old raider station that Homerus has located."
SY04Q00,SY04Q00_F,CHECKPOINT_ALWAYS,FALSE,FALSE,,ULD_01-SY04Q00_E,,,,EV_IC_INT-StationRegister-MiningStation,Sync with the Raider Post hub to land,[SYS_4 TS_SUB-Ruins TS_INT-StationRegister-MiningStation],,//,,,//,,,//,,,,,,,,,NONE
SY04Q01,SY04Q01_A,CHECKPOINT_ALWAYS,FALSE,FALSE,,,,,,EV_QE_SY04Q02,Reach and awaken Heka Tep,[SYS_4 TS_SUB-Ruins TS_TM-NeterunianBattery_SY04Q02],EV_QE_SY04Q03,Reach and awaken Heka Res,[SYS_4 TS_SUB-Ruins TS_TM-NeterunianBattery_SY04Q03],EV_QE_SY04Q04,Reach and awaken Heka Sha,[SYS_4 TS_SUB-Ruins TS_TM-NeterunianBattery_SY04Q04],EV_QE_SY04Q05,Reach and awaken Heka Ha,[SYS_4 TS_SUB-Ruins TS_TM-NeterunianBattery_SY04Q05],,,,,,,,NONE
SY04Q02,SY04Q02_A0,NO_CHECKPOINT,FALSE,FALSE,,,,,,EV_RP_TM-NeterunianBattery_SY04Q02,Reach Heka Tep,[SYS_4 TS_SUB-Ruins TS_TM-NeterunianBattery_SY04Q02],,,,,,,,,,,,,,,,,
SY04Q02,SY04Q02_A,NO_CHECKPOINT,FALSE,FALSE,,,,,,EV_DE_TM-NeterunianBattery_SY04Q02,Awaken Heka Tep,[SYS_4 TS_SUB-Ruins TS_TM-NeterunianBattery_SY04Q02],,,,,//,,,//,,,,,,,,,NONE
SY04Q02,SY04Q02_B,CHECKPOINT_ALWAYS,TRUE,FALSE,"LD_01-SY04Q02_B
MMAUTO_START
MSAE_Fight-Neterunian","ULD_01-SY04Q02_B
MSOE_Fight-Neterunian
MMAUTO_STOP",,Wave_SY04Q02_B,60000,EV_WO_Wave_SY04Q02_B,Kill the enemies around the Heka,[SYS_4 TS_SUB-Ruins TS_Wave_SY04Q02_B],,,,,//,,,//,,,,,,,,,NONE
,,CHECKPOINT_SAFE,FALSE,FALSE,,,,,,EV_CC_CUT CAPITAL FANTASMA 1,//,,,,,,//,,,//,,,,,,,,,//
SY04Q03,SY04Q03_A0,NO_CHECKPOINT,FALSE,FALSE,,,,,,EV_RP_TM-NeterunianBattery_SY04Q03,Reach Heka Res,[SYS_4 TS_SUB-Ruins TS_TM-NeterunianBattery_SY04Q03],,,,,,,,,,,,,,,,,
SY04Q03,SY04Q03_A,NO_CHECKPOINT,FALSE,FALSE,,,,,,EV_DE_TM-NeterunianBattery_SY04Q03,Awaken Heka Res,[SYS_4 TS_SUB-Ruins TS_TM-NeterunianBattery_SY04Q03],,,,,//,,,//,,,,,,,,,NONE
SY04Q03,SY04Q03_B,CHECKPOINT_ALWAYS,TRUE,FALSE,"LD_01-SY04Q03_B
MMAUTO_START
MSAE_Fight-Neterunian","ULD_01-SY04Q03_B
MSOE_Fight-Neterunian
MMAUTO_STOP",,Wave_SY04Q03_B,60000,EV_WO_Wave_SY04Q03_B,Kill the enemies around the Heka,[SYS_4 TS_SUB-Ruins TS_Wave_SY04Q03_B],,,,,//,,,//,,,,,,,,,NONE
SY04Q04,SY04Q04_A0,NO_CHECKPOINT,FALSE,FALSE,,,,,,EV_RP_TM-NeterunianBattery_SY04Q04,Reach Heka Sha,[SYS_4 TS_SUB-Ruins TS_TM-NeterunianBattery_SY04Q04],,,,,,,,,,,,,,,,,
SY04Q04,SY04Q04_A,NO_CHECKPOINT,FALSE,FALSE,,,,,,EV_DE_TM-NeterunianBattery_SY04Q04,Awaken Heka Sha,[SYS_4 TS_SUB-Ruins TS_TM-NeterunianBattery_SY04Q04],,,,,//,,,//,,,,,,,,,NONE
SY04Q04,SY04Q04_B,CHECKPOINT_ALWAYS,TRUE,FALSE,"LD_01-SY04Q04_B
MMAUTO_START
MSAE_Fight-Neterunian","ULD_01-SY04Q04_B
MSOE_Fight-Neterunian
MMAUTO_STOP",,Wave_SY04Q04_B,60000,EV_WO_Wave_SY04Q04_B,Kill the enemies around the Heka,[SYS_4 TS_SUB-Ruins TS_Wave_SY04Q04_B],,,,,//,,,//,,,,,,,,,NONE
,,,FALSE,FALSE,,,,,,EV_CC_CUT CAPITAL FANTASMA 2,//,,,,,,//,,,//,,,,,,,,,//
SY04Q05,SY04Q05_A0,NO_CHECKPOINT,FALSE,FALSE,,,,,,EV_RP_TM-NeterunianBattery_SY04Q05,Reach Heka Ha,[SYS_4 TS_SUB-Ruins TS_TM-NeterunianBattery_SY04Q05],,,,,,,,,,,,,,,,,
SY04Q05,SY04Q05_A,NO_CHECKPOINT,FALSE,FALSE,,,,,,EV_DE_TM-NeterunianBattery_SY04Q05,Awaken Heka Ha,[SYS_4 TS_SUB-Ruins TS_TM-NeterunianBattery_SY04Q05],,,,,//,,,//,,,,,,,,,NONE
SY04Q05,SY04Q05_B,CHECKPOINT_ALWAYS,TRUE,FALSE,"LD_01-SY04Q05_B
MMAUTO_START
MSAE_Fight-Neterunian","ULD_01-SY04Q05_B
MSOE_Fight-Neterunian
MMAUTO_STOP",,Wave_SY04Q05_B,60000,EV_WO_Wave_SY04Q05_B,Kill the enemies around the Heka,[SYS_4 TS_SUB-Ruins TS_Wave_SY04Q05_B],,,,,//,,,//,,,,,,,,,NONE
